Geschlecht,Groesse,Gewicht
1,1.789827847,82.9178904
1,1.718393068,82.77202543
1,1.735439238,83.10495324
1,1.918543568,103.3941408
1,1.663147977,74.61003213
1,1.812693757,97.52171077
1,1.833248476,92.51638972
1,1.712423314,75.54218382
1,1.618062899,69.2050658
1,1.831083441,95.31145392
1,1.664046028,78.55253066
1,1.625883784,68.55195516
1,1.693151118,82.89235659
1,1.84430591,98.24374576
1,1.701964595,89.72017998
1,1.769544725,87.34317633
1,1.652994497,79.26225801
1,1.758142405,85.81938013
1,1.708091646,85.27650567
1,1.783459658,87.48768433
1,1.706127128,84.8165967
1,1.763716256,88.65337075
1,1.795612976,83.88818865
1,1.652452387,68.30228169
1,1.736643306,85.46934194
1,1.68697692,87.81590629
1,1.806350886,91.92310376
1,1.789020226,84.61769317
1,1.720895112,85.49089747
1,1.748078299,89.63739399
1,1.8456759,99.73458326
1,2.006568056,122.4651673
1,1.706269698,80.03517637
1,1.69508403,75.41056147
1,1.702971369,72.64553281
1,1.879930364,103.391989
1,1.655946685,70.18959388
1,1.715188382,75.8449306
1,1.721340073,77.24524928
1,1.761745506,80.6225435
1,1.763664868,80.90564234
1,1.650519577,68.49867092
1,1.728158432,79.58051108
1,1.838076809,88.45671628
1,1.781393596,92.07375804
1,1.727078088,69.22851367
1,1.70283098,85.54976428
1,1.858367628,96.84619761
1,1.792607833,88.35633799
1,1.756607557,80.61417512
1,1.879261927,98.69216737
1,1.763938324,90.1867072
1,1.764545733,83.14142064
1,1.816907771,98.9752523
1,1.836023682,94.13871647
1,1.721503872,78.96946539
1,1.722114923,82.64141119
1,1.804304124,97.28459506
1,1.737237166,76.94480633
1,1.746884657,86.85216758
1,1.809344509,91.0721557
1,1.713189801,79.25173575
1,1.698160623,76.82751731
1,1.68107311,77.81910846
1,1.69862263,76.4074289
1,1.742211939,81.16078233
1,1.625057996,71.76161532
1,1.688670903,76.93440751
1,1.673082036,76.09833033
1,1.758004541,85.70513131
1,1.867466698,96.55435966
1,1.656051128,66.84143972
1,1.786540168,97.17114788
1,1.772013242,88.91064768
1,1.795282065,90.4955304
1,1.725133599,83.25399997
1,1.825840911,96.0942365
1,1.806634966,79.60891652
1,1.703779452,82.33896452
1,1.727793707,77.01388732
1,1.726390573,88.42932652
1,1.698695697,84.76770838
1,1.787857386,93.84942165
1,1.868602975,99.51979602
1,1.671486546,70.25125355
1,1.79235016,81.8626
1,1.729382387,84.96253609
1,1.967625455,114.5576939
1,1.838795216,94.99166651
1,1.66212628,80.94186992
1,1.674076596,76.30370393
1,1.920850396,109.4074473
1,1.768942554,88.46572629
1,1.771135655,93.0900994
1,1.752870299,80.55196465
1,1.752859571,94.59034987
1,1.744933651,83.55922027
1,1.788527238,83.98588543
1,1.7243766,76.77055071
1,1.816669435,88.1167162
1,1.723134246,75.36254569
1,1.78545204,85.84192599
1,1.799015517,89.7773571
1,1.756585111,86.49796811
1,1.88335558,95.81585236
1,1.762630364,87.41103526
1,1.843980639,93.02969625
1,1.760971913,81.80932844
1,1.632197584,73.16966126
1,1.585428222,73.72761089
1,1.682219029,71.06728625
1,1.631627495,61.31284368
1,1.830966608,95.54304209
1,1.784308347,92.04350732
1,1.672036173,76.39454643
1,1.910309158,103.2291168
1,1.865955242,101.1828481
1,1.692375231,79.32770086
1,1.705977615,87.7212043
1,1.726951382,85.32751008
1,1.628769082,69.32638885
1,1.782494667,85.82271381
1,1.765873203,78.91442063
1,1.818864013,92.75430795
1,1.734255085,82.64692091
1,1.893940867,95.56630572
1,1.844880911,94.37718962
1,1.854354868,91.51022059
1,1.827797917,94.7168388
1,1.759824237,86.1535631
1,1.710996432,80.45588448
1,1.709050339,81.19708811
1,1.78039057,75.88658053
1,1.634154532,79.68852858
1,1.774669624,88.77461901
1,1.625419637,70.29005609
1,1.694005137,84.08263036
1,1.839853095,91.45090453
1,1.769783817,96.03149779
1,1.718106522,75.41577837
1,1.737737572,85.72753765
1,1.831069777,90.91586098
1,1.784225342,87.54872253
1,1.812798326,93.23061989
1,1.806027764,91.55730711
1,1.762141706,89.00612906
1,1.78147846,87.44444265
1,1.708950782,79.36686829
1,1.796874297,91.23067873
1,1.685735528,75.47856437
1,1.707538618,80.42479846
1,1.734049049,78.05288881
1,1.731530564,81.06555639
1,1.71888899,83.34297043
1,1.688460855,76.610563
1,1.944859547,104.2617931
1,1.751673775,85.05735162
1,1.840137243,89.19081073
1,1.728253102,92.15247571
1,1.694622512,82.47422328
1,1.795091931,84.25919719
1,1.815414149,86.4330316
1,1.818196888,94.31309347
1,1.712511253,82.15111264
1,1.766153333,91.02585547
1,1.797420798,85.63474812
1,1.717107629,67.84247098
1,1.80945231,93.16131492
1,1.767385678,97.34358991
1,1.863493639,98.29156866
1,1.866859673,101.3384512
1,1.763013865,84.86020888
1,1.82341221,100.562483
1,1.717017536,76.57829499
1,1.718844527,81.27790367
1,1.742200293,82.59058864
1,1.812359367,94.50001774
1,1.725561879,94.20373964
1,1.712926392,78.57604153
1,1.777854964,96.18734998
1,1.740346495,85.23056038
1,1.693993851,72.00020579
1,1.739425245,84.26191098
1,1.879291505,90.98338198
1,1.862686334,101.0903253
1,1.843044731,94.645575
1,1.718948756,87.80930375
1,1.776440108,92.61495292
1,1.65926339,73.9605081
1,1.731419101,89.43907569
1,1.75927408,93.77267577
1,1.778798592,89.67185278
1,1.753334466,79.14270273
1,1.756213733,79.7561911
1,1.696267557,80.10978708
1,1.764135053,88.36909623
1,1.814985943,95.10816601
1,1.786940739,85.19386405
1,1.831039775,99.47118395
1,1.758969705,79.94638148
1,1.694188138,74.40460959
1,1.729095342,80.27554441
1,1.610745214,70.81897098
1,1.712658874,80.33809756
1,1.790948774,86.79805825
1,1.744055286,83.58013026
1,1.705003844,77.13041886
1,1.765670929,79.02253093
1,1.522441701,64.16493332
1,1.727841616,72.61340687
1,1.717661722,87.89242216
1,1.76956019,98.30773508
1,1.710690196,85.99372318
1,1.707914178,82.40053729
1,1.813031172,93.38209976
1,1.74498316,84.7364562
1,1.610343481,69.00518051
1,1.834355898,89.98732999
1,1.776279678,84.27163464
1,1.638035201,75.6157441
1,1.818196808,87.41944183
1,1.77068322,91.24132247
1,1.777192691,85.62297684
1,1.835253415,85.09938483
1,1.823601094,92.65081932
1,1.70090851,86.35194131
1,1.734032962,89.28656152
1,1.702712597,79.58369964
1,1.669820692,80.78757774
1,1.755725669,81.20414679
1,1.80754583,92.20591287
1,1.732525951,79.07098694
1,1.764619967,93.77757833
1,1.730876928,82.22072801
1,1.611855044,75.18188916
1,1.714788494,79.87093977
1,1.674808739,72.79711127
1,1.826101036,92.17935969
1,1.646025168,75.11687203
1,1.821932127,92.36095083
1,1.668895291,78.49809764
1,1.850595223,98.00523995
1,1.783658567,84.34316795
1,1.665295225,73.71864076
1,1.714424185,81.09631376
1,1.646457753,75.64863947
1,1.767808934,78.88968699
1,1.718868405,82.56065017
1,1.826427446,96.5588575
1,1.687881778,79.33950793
1,1.729892452,84.63234586
1,1.652978708,74.98502027
1,1.856028214,93.79835411
1,1.693075623,78.44327422
1,1.700108704,83.04606168
1,1.76816995,83.55094418
1,1.755254262,83.19089823
1,1.663259839,79.16498377
1,1.643929204,68.31978084
1,1.753374482,83.39381372
1,1.598903356,69.87998685
1,1.727287981,84.53591958
1,1.71513768,81.67221038
1,1.655927288,70.8901696
1,1.772174981,76.99702519
1,1.901959824,107.2113126
1,1.718885378,77.02476368
1,1.790436362,85.6373953
1,1.637928913,72.29287134
1,1.889695459,96.45006462
1,1.653389239,75.23410403
1,1.81383316,85.82178479
1,1.819948717,83.90627109
1,1.701903537,86.43449225
1,1.761400437,82.48642388
1,1.740829201,82.23407797
1,1.844235514,100.323481
1,1.733191508,84.70497397
1,1.8068721,86.77998281
1,1.735421158,83.2735312
1,1.792562493,96.64224399
1,1.753381602,83.33795049
1,1.733971304,84.49955977
1,1.807733535,90.88016984
1,1.786247371,90.2708265
1,1.577559465,66.11929662
1,1.756539897,81.08035345
1,1.63213769,71.68051807
1,1.765536828,87.35920045
1,1.869050829,97.8647894
1,1.864496078,94.91900597
1,1.680628217,79.0044667
1,1.82525094,89.99589433
1,1.742098468,84.95255571
1,1.69221758,75.5828285
1,1.785333964,87.42438166
1,1.788218909,86.55807116
1,1.866577305,95.24296137
1,1.634747443,79.41721226
1,1.721563276,82.62832919
1,1.824819277,91.69496334
1,1.750473838,87.37651681
1,1.728607166,79.94543545
1,1.61976722,73.02927145
1,1.699037452,86.68278711
1,1.74711037,85.1099453
1,1.722211535,71.82504387
1,1.607138048,64.97645152
1,1.711409314,84.67523388
1,1.627198986,75.60703353
1,1.880478783,98.79950344
1,1.811468336,90.15253081
1,1.788399695,93.5973206
1,1.766824836,85.04464477
1,1.583606588,63.13847374
1,1.812371503,94.94128715
1,1.800067711,90.49552955
1,1.619355381,70.9692914
1,1.693819959,81.32799521
1,1.703192006,77.02651019
1,1.84756025,86.31073705
1,1.61219932,64.00039099
1,1.807732922,83.93798378
1,1.637399578,71.35477556
1,1.68678146,80.35219835
1,1.706984364,76.6489249
1,1.809839792,93.1468986
1,1.688801961,77.55962015
1,1.821776662,91.74727248
1,1.726691048,83.63096978
1,1.716560615,82.03389834
1,1.72809142,73.53834514
1,1.650079819,74.87469581
1,1.740959905,84.96759551
1,1.725951273,81.05782527
1,1.950881128,103.0653297
1,1.670392735,74.0402033
1,1.787280973,84.04928904
1,1.735138,84.42254412
1,1.765026865,85.20419696
1,1.816001962,87.49213127
1,1.555161448,69.63588774
1,1.778610906,89.47346078
1,1.930231352,104.9373303
1,1.669795015,66.22065924
1,1.71096493,90.21667426
1,1.788156807,92.32284325
1,1.686159491,73.48962876
1,1.723556093,86.95827305
1,1.922635576,106.6561143
1,1.561109732,61.46675797
1,1.508268499,61.86586898
1,1.686378515,84.39835665
1,1.805719837,89.82525826
1,1.767244925,87.30119913
1,1.709054191,82.78879527
1,1.8699906,102.1911677
1,1.789589983,85.05672851
1,1.654407809,62.8927207
1,1.736345833,80.01975262
1,1.647096055,71.53982193
1,1.807448772,87.24892772
1,1.595454148,69.62451112
1,1.666462719,69.36014237
1,1.853333352,91.9090304
1,1.677524409,77.47294383
1,1.786662876,93.54675936
1,1.649475736,60.55996761
1,1.673180146,79.15114886
1,1.641194981,69.5271316
1,1.701381805,78.77240745
1,1.778495419,89.01758043
1,1.653678245,67.6337055
1,1.708383628,82.4055801
1,1.82829224,86.64340305
1,1.739829757,87.24376767
1,1.802056693,91.64695376
1,1.642945875,72.93299607
1,1.754648929,79.10240259
1,1.703010811,78.8417167
1,1.705233443,80.73228234
1,1.77146311,90.66908162
1,1.749921045,81.960362
1,1.784436385,85.85220541
1,1.582608939,67.78437879
1,1.789735128,83.9241468
1,1.618359764,63.23578022
1,1.865874093,90.65862065
1,1.819867031,90.28262916
1,1.781642007,82.93122186
1,1.69269585,70.65321983
1,1.797101105,89.73814329
1,1.731074372,87.61553534
1,1.751424474,80.86991322
1,1.806468996,87.90834877
1,1.74872935,80.85590725
1,1.811892462,83.69681262
1,1.888241229,94.90846203
1,1.76097823,81.17227239
1,1.806056569,93.5487005
1,1.816232239,93.38710661
1,1.818124278,90.89671767
1,1.786832984,88.14598545
1,1.686620885,75.27628432
1,1.892754051,91.60652028
1,1.834639513,93.54134699
1,1.8568939,94.00220076
1,1.766774518,82.24588997
1,1.845515019,100.645688
1,1.668901256,72.66694162
1,1.727498418,79.38544491
1,1.782794687,87.47976217
1,1.799313553,96.94900135
1,1.678225361,81.51248277
1,1.690576098,70.13783708
1,1.892832691,98.2177233
1,1.618803922,73.58215841
1,1.775363915,84.84745552
1,1.92659285,103.0914669
1,1.737077285,84.11402814
1,1.803616927,94.14314657
1,1.733949377,83.90930277
1,1.838755283,97.82857507
1,1.706046736,71.88067701
1,1.762225333,88.21862834
1,1.738995102,82.96379649
1,1.738198005,88.95078954
1,1.752302485,81.81255436
1,1.793655617,84.11630734
1,1.651978714,77.39755396
1,1.854814823,93.11404305
1,1.745494177,82.76054716
1,1.750702844,90.74561709
1,1.90873146,100.3931671
1,1.604118515,54.0876055
1,1.638242239,77.03852596
1,1.756904898,82.47024748
1,1.704794001,80.86027797
1,1.64015158,80.158287
1,1.777540045,87.86920155
1,1.709185699,70.1790031
1,1.716499977,76.01356276
1,1.778779102,90.12705145
1,1.709057625,90.26780765
1,1.720035852,79.45081194
1,1.809811403,89.04789516
1,1.802932806,86.69905237
1,1.696694004,78.56604985
1,1.686142831,78.35414064
1,1.86724531,95.43565226
1,1.762103694,83.43228832
1,1.745503455,78.87425229
1,1.817098182,94.03321251
1,1.855957596,94.18957076
1,1.765432825,84.98870568
1,1.7086291,86.3464521
1,1.75301338,90.13225132
1,1.851377302,100.2021659
1,1.796057834,91.65641984
1,1.751694915,82.34403467
1,1.789993755,90.97955263
1,1.752759954,86.553564
1,1.687739061,73.90875277
1,1.749421854,80.34617321
1,1.737948444,81.76357758
1,1.885754246,105.3388708
1,1.754353516,90.16147552
1,1.864386245,94.44740923
1,1.784955067,84.24037207
1,1.888257866,95.30491189
1,1.719715455,89.32735477
1,1.687942806,73.84980422
1,1.754015966,92.65013523
1,1.728107387,78.21568482
1,1.746599793,94.92839348
1,1.800669991,91.36161007
1,1.799991712,91.40402153
1,1.758292526,76.08472747
1,1.738365237,86.5524679
1,1.733638563,81.30734382
1,1.834559011,92.25615369
1,1.799509264,89.04297174
1,1.747193211,85.25388632
1,1.749419309,76.36631135
1,1.695272297,77.41106868
1,1.566555332,65.6633445
1,1.608613155,62.66264303
1,1.64883928,67.54298088
1,1.853264293,92.61491184
1,1.77988713,93.16231283
1,1.676779942,76.70197103
1,1.693767277,79.18416071
1,1.584998951,65.5644815
1,1.767516914,88.2228982
1,1.856356313,104.6340484
1,1.794483096,87.77905803
1,1.83825047,90.435465
1,1.759291092,80.90000404
1,1.681625167,76.03547267
1,1.640911309,68.01054693
1,1.736562366,74.79883051
1,1.749825911,87.28864887
1,1.65240471,79.08637433
1,1.817015824,93.98406253
1,1.855718376,88.93087075
1,1.659517503,69.90535652
1,1.772880805,82.28978702
1,1.826227296,92.28726894
1,1.775283159,88.23853052
1,1.759211405,89.54440494
1,1.7417016,87.36486584
1,1.883487838,96.2868441
1,1.714575349,85.73186749
1,1.848954551,98.50352762
1,1.750301079,83.74013007
1,1.745501443,88.75442443
1,1.735133484,77.01123066
1,1.551291972,55.64671725
1,1.767169226,75.19863288
1,1.807591454,90.13395552
1,1.82292809,82.58651228
1,1.731312895,77.32660737
1,1.6482168,71.32701958
1,1.688421327,80.10458747
1,1.706192469,74.85460242
1,1.589078394,74.41266697
1,1.779262438,80.09952971
1,1.7608852,80.45070452
1,1.666244532,66.37610384
1,1.754570468,85.39283755
1,1.647763293,73.62264377
1,1.795883981,92.03862454
1,1.619116062,66.29664887
1,1.679093364,77.22961994
1,1.639934841,74.79207491
1,1.828626611,85.53156541
1,1.856121675,92.44625137
1,1.677287876,72.66260972
1,1.798401311,87.06598638
1,1.656194857,80.30830873
1,1.682567543,73.33692845
1,1.676310192,83.22083256
1,1.714925903,71.71894597
1,1.684199592,73.71143828
1,1.530835339,57.3592543
1,1.744906941,77.62910928
1,1.695047941,82.32384437
1,1.708741656,84.04383081
1,1.690626658,74.82609381
1,1.714915788,78.70730775
1,1.756378893,82.8955574
1,1.763169433,88.14868852
1,1.819058486,94.50104504
1,1.785897985,89.24412975
1,1.73723787,89.71502748
1,1.721551976,86.86206086
1,1.790421937,78.94433534
1,1.897556888,97.62456898
1,1.704738857,84.85521713
1,1.71753496,88.23218035
1,1.754411384,87.74041646
1,1.764250029,85.23486992
1,1.664196353,80.87067236
1,1.815159205,79.08256711
1,1.7125757,80.05222515
1,1.840200705,96.7781761
1,1.831037905,87.46183645
1,1.811815342,88.1787744
1,1.759704462,78.59525184
1,1.797526559,85.59781611
1,1.661392331,65.0532635
1,1.594840385,62.28914869
1,1.734282583,83.20195258
1,1.679166122,82.95079528
1,1.75388621,86.87297171
1,1.808786731,89.83187636
1,1.716886642,78.84829202
1,1.661390393,76.0352091
1,1.810342491,94.85198309
1,1.839788486,92.78881116
1,1.799787976,90.70315362
1,1.78235556,87.24743956
1,1.831918732,91.12987422
1,1.77905199,91.41984578
1,1.784265018,85.11912371
1,1.76379515,83.65869542
1,1.738588055,87.01010241
1,1.846288258,88.10649823
1,1.782347861,94.24577965
1,1.865222416,99.19698704
1,1.775348851,90.77299476
1,1.858799303,101.3313516
1,1.737646379,83.52835642
1,1.780971041,95.24343057
1,1.741935233,89.09409249
1,1.640206921,72.64992146
1,1.648752634,72.20962632
1,1.769236119,86.00551473
1,1.767394073,90.38630767
1,1.778890736,82.24746924
1,1.706237755,81.0455224
1,1.794823424,85.79225738
1,1.727202061,82.16639547
1,1.755902971,81.19584081
1,1.728470655,78.56044054
1,1.695143356,87.87269011
1,1.789220889,88.40588375
1,1.762751098,86.1552227
1,1.776669962,85.41816373
1,1.746058421,85.61868203
1,1.656565775,70.36915201
1,1.714624492,78.00650197
1,1.647067103,70.05325763
1,1.755315216,86.70357008
1,1.75151894,82.64106627
1,1.665006177,79.78620996
1,1.670113135,76.05243633
1,1.716149517,70.84260632
1,1.646633017,66.65739276
1,1.681019718,70.98301609
1,1.807790861,87.86986201
1,1.790248665,97.74343866
1,1.726668045,81.38157637
1,1.836655328,92.19031972
1,1.900276933,105.3283159
1,1.880029187,94.21593763
1,1.784006841,83.58685773
1,1.740624219,78.25144151
1,1.660806806,71.15304619
1,1.70917627,84.30357991
1,1.673674219,79.49565946
1,1.882594207,98.59009782
1,1.739571771,87.87284005
1,1.814994781,81.39399374
1,1.758808917,79.48421202
1,1.663535123,77.47818603
1,1.697132886,80.20898043
1,1.823687454,93.3942589
1,1.729095431,77.87970963
1,1.783393731,84.23782204
1,1.951804042,96.03638811
1,1.618608062,75.28693583
1,1.605859748,78.02907948
1,1.706152901,71.83480402
1,1.751322888,82.45543216
1,1.788559552,98.07335176
1,1.780503859,80.13662026
1,1.732911438,84.45758298
1,1.652823328,79.24484084
1,1.641510613,61.6406409
1,1.736713085,86.59989478
1,1.670288733,74.42828352
1,1.827491554,94.43986619
1,1.694324102,78.90589175
1,1.734287172,83.83011071
1,1.853570335,99.14287424
1,1.730534282,79.38660571
1,1.742501283,84.80609636
1,1.664249478,72.54588789
1,1.814299063,93.30552055
1,1.88318415,99.36011155
1,1.666237791,74.94678967
1,1.855109496,89.20114014
1,1.804922879,85.87615604
1,1.667792559,77.09194713
1,1.767058579,82.94681013
1,1.911590202,103.1636664
1,1.826537154,92.54716561
1,1.867956861,97.22440191
1,1.660896579,80.93802628
1,1.724527324,80.81979697
1,1.725159653,81.30449861
1,1.693132589,83.08513965
1,1.858816894,94.72777339
1,1.78124834,87.12646453
1,1.847387407,96.92532726
1,1.751767509,79.62903892
1,1.764666935,83.06394499
1,1.579446385,69.305151
1,1.728432681,82.89657571
1,1.666095265,77.66584884
1,1.786387422,84.18156781
1,1.841612019,92.81724113
1,1.807329806,86.57301146
1,1.727337897,88.3389422
1,1.853678045,91.70577162
1,1.720047192,82.71767055
1,1.740464669,85.29948746
1,1.68532381,77.87501947
1,1.731774364,78.45422986
1,1.825719409,95.72660507
1,1.822845204,91.08169141
1,1.807299506,95.27627689
1,1.67879571,79.67287357
1,1.798723348,84.63931268
1,1.811066754,93.51466692
1,1.773079783,84.67361367
1,1.664268685,79.63774294
1,1.741382179,86.67641433
1,1.835592316,95.9186
1,1.614946372,64.48933355
1,1.804536804,93.36889151
1,1.668231108,73.99992958
1,1.656266605,68.88958848
1,1.646890118,64.73931337
1,1.77710619,84.5729282
1,1.711414366,77.11125138
1,1.606062625,74.6168978
1,1.787533743,81.78189221
1,1.818857417,87.57507193
1,1.704023818,80.02144818
1,1.62492835,72.60352386
1,1.716417009,81.83685557
1,1.6558987,84.07246564
1,1.823262698,93.06312367
1,1.831347609,93.54156882
1,1.838253718,95.33927507
1,1.856721808,97.84392862
1,1.775727578,82.36830593
1,1.639845043,73.43190416
1,1.786791053,89.66757219
1,1.740890051,81.45218061
1,1.721850265,84.42210641
1,1.844779716,87.23888063
1,1.706791586,81.28785707
1,1.929050408,107.7587666
1,1.624488134,69.23893552
1,1.752921494,89.05032951
1,1.650145206,78.25594568
1,1.830205231,91.77739919
1,1.701207365,87.91691515
1,1.785114196,84.7864525
1,1.706706552,81.52079847
1,1.673938431,76.02959083
1,1.871900224,105.5593305
1,1.726556861,77.89329342
1,1.666999505,81.64434828
1,1.671928349,74.20120953
1,1.821583098,86.63349142
1,1.867008413,93.20095033
1,1.626420899,66.84643556
1,1.734309657,90.53825137
1,1.888203966,99.96416897
1,1.773212597,93.56948908
1,1.814015819,94.9034968
1,1.861604315,103.6724365
1,1.831010602,93.1628326
1,1.623429344,76.13196605
1,1.835082049,87.77535686
1,1.793164423,85.47971819
1,1.799986649,97.51384041
1,1.827743048,89.99454722
1,1.731104026,80.81458232
1,1.750810377,85.99352515
1,1.683999503,81.73785268
1,1.6579479,68.00913799
1,1.739494344,82.05310842
1,1.667295012,77.1562928
1,1.749266258,81.11078968
1,1.738869517,82.26498604
1,1.760761156,88.14653478
1,1.789793689,92.19642054
1,1.845697144,99.37981435
1,1.761227551,82.51057293
1,1.741651569,84.35714646
1,1.819092731,91.48014062
1,1.750160124,79.58047718
1,1.845678404,85.45454753
1,1.813059905,98.59660717
1,1.785141521,95.9707668
1,1.796044313,89.38524053
1,1.740439757,84.69415478
1,1.568212706,63.50740622
1,1.746820585,85.0715564
1,1.868643363,93.1494082
1,1.690617152,81.29120252
1,1.785868355,94.5723429
1,1.843131202,96.05555706
1,1.871721123,103.6225603
1,1.730797703,77.47349156
1,1.738809352,84.46271577
1,1.875508804,104.0265678
1,1.693364495,80.23254928
1,1.889776716,109.2894846
1,1.721269434,78.32153398
1,1.627365104,70.46315752
1,1.692531919,77.279474
1,1.762259689,88.33682587
1,1.778050296,86.22242461
1,1.894706303,103.0182646
1,1.73891913,79.66192252
1,1.767375179,84.83474362
1,1.703011627,83.03593863
1,1.809074954,88.42386258
1,1.703666997,75.87909427
1,1.857240208,94.60952824
1,1.688171494,77.09483302
1,1.721772859,74.54161694
1,1.786877294,88.89109416
1,1.806594162,93.27486699
1,1.836358629,96.18792436
1,1.751465507,87.91903187
1,1.705445143,74.9079627
1,1.77715671,86.10927829
1,1.74174618,85.78630446
1,1.729561307,77.08188272
1,1.927490001,101.6650228
1,1.828587742,95.71658142
1,1.738801561,84.1567477
1,1.840662433,94.48075907
1,1.720523513,75.45608848
1,1.778884456,79.07235247
1,1.833699913,98.06499514
1,1.767660742,85.21318616
1,1.804693328,91.05159875
1,1.798562811,82.35583737
1,1.728772615,85.89618348
1,1.864131071,92.31205677
1,1.913676237,99.12482758
1,1.8352187,93.09268332
1,1.680867106,80.04961817
1,1.566633418,70.96241581
1,1.826062334,90.64115267
1,1.586910789,67.54632963
1,1.726346725,84.64323907
1,1.770212564,91.39038384
1,1.59889651,68.34313207
1,1.812530586,89.57201678
1,1.710242409,85.14310392
1,1.721603626,87.18028633
1,1.756699664,79.51330294
1,1.749125488,91.53282634
1,1.703726639,92.30310863
1,1.70950601,84.97893588
1,1.715125839,79.1063225
1,1.741636717,81.55401277
1,1.81778954,89.82336552
1,1.860019547,95.50196741
1,1.763772456,76.88226137
1,1.819226678,99.94317103
1,1.670520348,77.74803911
1,1.847711432,94.52019912
1,1.707674026,80.77251319
1,1.800296787,87.24820428
1,1.777055403,85.73920526
1,1.673157686,80.83765938
1,1.799823444,83.68466252
1,1.818511132,89.75998857
1,1.779295149,83.83900591
1,1.714501706,79.77767224
1,1.654776665,63.73547854
1,1.753183543,85.07965734
1,1.798876684,83.66398605
1,1.799827409,86.5449861
1,1.72858303,80.30025661
1,1.773859207,84.49689814
1,1.612699321,72.79711659
1,1.692437605,74.41592102
1,1.800470508,87.03888117
1,1.710857588,82.26932847
1,1.789194112,102.4199508
1,1.763461336,89.01729293
1,1.748665968,84.83432679
1,1.811779405,89.18517727
1,1.912184314,99.38799892
1,1.735180384,79.03545236
1,1.696179583,71.99224898
1,1.792464159,84.35178046
1,1.701575653,72.46660925
1,1.71724489,81.14135139
1,1.848566528,91.25594497
1,1.837899526,79.45367295
1,1.794255464,86.09619321
1,1.741479355,86.34825529
1,1.730716029,87.34837611
1,1.610186234,61.99361773
1,1.617250711,73.29077878
1,1.767281964,88.59680281
1,1.755190376,88.26040809
1,1.802469568,80.98939194
1,1.78713614,88.96664017
1,1.758813866,81.3591898
1,1.750874562,85.10592889
1,1.839538138,92.8530499
1,1.738226632,88.27220242
1,1.818534137,89.20909826
1,1.853445176,90.95006131
1,1.745534342,84.56107891
1,1.793174473,90.88739819
1,1.791817799,95.12129501
1,1.552866476,57.07413054
1,1.798810316,92.79616822
1,1.723084837,87.25693837
1,1.837811203,101.878421
1,1.78022893,90.12971735
1,1.664053227,73.81295741
1,1.761952821,84.97296848
1,1.789042371,85.61931473
1,1.756744969,90.99338452
1,1.754694112,88.12388364
1,1.666875143,85.4198048
1,1.784458231,79.85425659
1,1.88625167,99.11363446
1,1.86507044,101.2375159
1,1.751408281,81.86530874
1,1.760461369,86.82432418
1,1.828027788,95.47839592
1,1.759297438,89.07448364
1,1.760784489,93.47528005
1,1.64010384,75.95132242
1,1.767989418,85.06296966
1,1.828238565,92.11386618
1,1.813117452,93.23392812
1,1.750422063,84.69223423
1,1.794437335,94.1459263
1,1.818403374,91.44936067
1,1.825259866,92.0369281
1,1.629402276,69.79936167
1,1.729296672,73.71344881
1,1.808172951,87.52931988
1,1.733804478,84.50627595
1,1.731148848,81.30798535
1,1.683264534,72.12520653
1,1.644961388,80.38776343
1,1.640699251,73.31684202
1,1.712111143,72.00937587
1,1.831791037,83.77097051
1,1.730857157,75.88346596
1,1.766621852,84.7773938
1,1.823813181,88.99758837
1,1.729023397,78.33817711
1,1.739977614,93.39061653
1,1.758737708,87.13503954
1,1.595303189,63.1901605
1,1.620174609,76.69004025
1,1.815050068,85.80879942
1,1.787106456,91.4449692
1,1.789156226,88.04045239
1,1.736963427,76.27311013
1,1.802116602,84.35525267
1,1.80608167,93.66385086
1,1.781435749,84.41728518
1,1.547767788,63.57169703
1,1.821240701,90.69397614
1,1.807452213,89.47495114
1,1.806627904,94.15444038
1,1.78947026,82.94211531
1,1.8380292,98.00150138
1,1.724831787,76.07925901
1,1.720213374,81.67008154
1,1.823064832,86.36799232
1,1.849036938,89.13270409
1,1.788253302,85.54491479
1,1.857836714,98.53752099
1,1.789148786,89.43817671
1,1.740460056,80.1530426
1,1.587366221,65.52668203
1,1.760877399,99.29426301
1,1.826724869,92.46317884
1,1.830404781,93.4134803
1,1.846763492,92.69837618
1,1.724528231,80.88780742
1,1.775286027,90.77313684
1,1.735307347,78.82394152
1,1.821287126,92.07696828
1,1.664723684,66.18521665
1,1.646466198,75.35506392
1,1.744735481,90.85779539
1,1.915849877,100.7808699
1,1.793080663,98.72164498
1,1.803571416,88.55494889
1,1.711032653,80.81822534
1,1.706042347,84.52909905
1,1.843735736,92.68843482
1,1.720083282,77.89622848
1,1.823053097,90.77728506
1,1.547780395,69.10445991
1,1.734197483,82.30629247
1,1.743715536,79.84583026
1,1.723075244,84.24736674
1,1.83875548,93.74508706
1,1.761680273,85.00378942
1,1.765507816,90.82838639
1,1.701045275,81.93535698
1,1.72869446,85.17508637
1,1.875727251,93.20379743
1,1.788883233,90.33020578
1,1.736359403,85.24050155
1,1.908984716,113.541857
1,1.679416583,83.52014069
1,1.721454176,84.89594277
1,1.530786629,60.30423036
1,1.797803626,87.88795521
1,1.654031473,75.22326418
1,1.681852459,81.90752694
1,1.753041391,87.00514784
1,1.70547106,84.27188942
1,1.764694214,94.88127712
1,1.771436535,83.31437331
